order_id,order_date,ship_date,customer_id,product_id,quantity,discount,sales,cost,profit
ORD-008091,2024-05-27,2024-05-29,CUST-00142,PROD-00120,7,0.0,1192.17,765.17,427.0
ORD-008092,2024-11-08,2024-11-10,CUST-00312,PROD-00121,1,0.15,569.47,391.53,177.94
ORD-008093,2025-12-03,2025-12-09,CUST-00086,PROD-00043,4,0.0,1504.0,1010.2,493.8
ORD-008094,2024-11-26,2024-12-02,CUST-00356,PROD-00131,4,0.05,2001.23,1196.0,805.23
ORD-008095,2025-02-11,2025-02-15,CUST-00229,PROD-00027,1,0.05,422.28,288.47,133.81
ORD-008096,2024-03-02,2024-03-08,CUST-00374,PROD-00174,5,0.0,1105.15,880.1,225.05
ORD-008097,2025-08-29,2025-08-30,CUST-00116,PROD-00175,5,0.2,1618.0,1351.3,266.7
ORD-008098,2024-11-24,2024-11-27,CUST-00005,PROD-00070,2,0.0,189.08,107.24,81.84
ORD-008099,2025-09-06,2025-09-09,CUST-00333,PROD-00210,2,0.1,52.11,42.02,10.09
ORD-008100,2024-08-01,2024-08-05,CUST-00424,PROD-00104,7,0.1,1357.9,1272.32,85.58
ORD-008101,2024-11-24,2024-11-25,CUST-00374,PROD-00120,5,0.0,851.55,546.55,305.0
ORD-008102,2025-08-26,2025-09-01,CUST-00443,PROD-00038,4,0.1,52.81,36.04,16.77
ORD-008103,2025-12-19,2025-12-21,CUST-00539,PROD-00074,3,0.0,1772.55,1120.89,651.66
ORD-008104,2024-02-15,2024-02-21,CUST-00161,PROD-00128,4,0.2,1245.09,1225.44,19.65
ORD-008105,2025-09-15,2025-09-20,CUST-00547,PROD-00041,2,0.1,315.02,201.7,113.32
ORD-008106,2024-09-06,2024-09-07,CUST-00261,PROD-00150,2,0.15,842.37,761.04,81.33
ORD-008107,2025-02-08,2025-02-13,CUST-00307,PROD-00177,1,0.05,460.14,324.11,136.03
ORD-008108,2024-08-28,2024-08-31,CUST-00157,PROD-00181,1,0.3,244.45,184.89,59.56
ORD-008109,2025-03-28,2025-03-29,CUST-00028,PROD-00151,7,0.2,911.29,973.91,-62.62
ORD-008110,2024-10-16,2024-10-19,CUST-00199,PROD-00069,2,0.0,1419.88,793.86,626.02
ORD-008111,2024-10-01,2024-10-07,CUST-00546,PROD-00008,5,0.0,1080.2,643.55,436.65
ORD-008112,2024-01-30,2024-01-31,CUST-00365,PROD-00150,1,0.05,470.73,380.52,90.21
ORD-008113,2024-04-22,2024-04-24,CUST-00232,PROD-00211,6,0.0,3616.5,2097.06,1519.44
ORD-008114,2025-11-22,2025-11-23,CUST-00215,PROD-00066,5,0.0,1108.9,786.6,322.3
ORD-008115,2025-12-31,2026-01-05,CUST-00320,PROD-00005,2,0.1,579.67,553.8,25.87
ORD-008116,2025-08-22,2025-08-26,CUST-00054,PROD-00032,4,0.0,1147.76,942.92,204.84
ORD-008117,2024-08-26,2024-08-31,CUST-00582,PROD-00203,2,0.05,1175.45,725.8,449.65
ORD-008118,2024-11-14,2024-11-17,CUST-00571,PROD-00047,7,0.15,2944.83,2766.47,178.36
ORD-008119,2025-07-17,2025-07-21,CUST-00370,PROD-00003,4,0.2,305.79,314.24,-8.45
ORD-008120,2025-12-16,2025-12-18,CUST-00591,PROD-00065,3,0.3,64.13,66.51,-2.38
ORD-008121,2024-12-10,2024-12-16,CUST-00217,PROD-00074,5,0.0,2954.25,1868.15,1086.1
ORD-008122,2025-09-28,2025-10-03,CUST-00284,PROD-00102,1,0.0,243.52,184.45,59.07
ORD-008123,2025-12-20,2025-12-25,CUST-00123,PROD-00010,7,0.0,3127.81,2438.17,689.64
ORD-008124,2025-11-01,2025-11-03,CUST-00474,PROD-00188,6,0.0,1726.38,1100.76,625.62
ORD-008125,2024-07-02,2024-07-05,CUST-00539,PROD-00124,3,0.05,961.02,829.92,131.1
ORD-008126,2024-01-07,2024-01-12,CUST-00237,PROD-00212,3,0.0,1770.84,1081.05,689.79
ORD-008127,2024-12-27,2024-12-29,CUST-00303,PROD-00102,5,0.15,1034.96,922.25,112.71
ORD-008128,2025-01-24,2025-01-27,CUST-00193,PROD-00053,7,0.1,1599.63,1480.29,119.34
ORD-008129,2024-06-04,2024-06-06,CUST-00211,PROD-00096,3,0.2,249.74,173.58,76.16
ORD-008130,2024-08-24,2024-08-30,CUST-00227,PROD-00066,4,0.2,709.7,629.28,80.42
ORD-008131,2025-08-10,2025-08-15,CUST-00598,PROD-00098,2,0.0,1148.66,631.46,517.2
ORD-008132,2024-12-17,2024-12-21,CUST-00261,PROD-00198,3,0.0,1822.92,1033.23,789.69
ORD-008133,2024-09-18,2024-09-19,CUST-00318,PROD-00037,7,0.0,1851.71,1565.83,285.88
ORD-008134,2025-04-04,2025-04-07,CUST-00536,PROD-00082,2,0.1,533.93,458.52,75.41
ORD-008135,2025-04-27,2025-04-28,CUST-00206,PROD-00169,1,0.2,285.4,189.86,95.54
ORD-008136,2025-08-13,2025-08-17,CUST-00465,PROD-00123,4,0.05,1686.97,1501.84,185.13
ORD-008137,2024-04-30,2024-05-05,CUST-00140,PROD-00091,7,0.0,2099.23,1204.56,894.67
ORD-008138,2025-07-19,2025-07-23,CUST-00455,PROD-00028,6,0.0,107.58,65.76,41.82
ORD-008139,2025-03-17,2025-03-23,CUST-00164,PROD-00132,3,0.1,691.2,441.93,249.27
ORD-008140,2024-02-14,2024-02-16,CUST-00012,PROD-00074,6,0.15,3013.34,2241.78,771.56
ORD-008141,2025-08-19,2025-08-23,CUST-00525,PROD-00183,5,0.05,1585.88,1095.85,490.03
ORD-008142,2024-11-05,2024-11-06,CUST-00198,PROD-00116,3,0.0,411.81,288.15,123.66
ORD-008143,2024-09-28,2024-10-04,CUST-00108,PROD-00180,3,0.0,1016.61,799.71,216.9
ORD-008144,2024-12-06,2024-12-10,CUST-00555,PROD-00044,6,0.05,3040.78,1781.1,1259.68
ORD-008145,2024-10-11,2024-10-16,CUST-00204,PROD-00009,2,0.0,277.92,163.66,114.26
ORD-008146,2024-10-04,2024-10-07,CUST-00449,PROD-00059,7,0.05,725.12,523.81,201.31
ORD-008147,2025-09-12,2025-09-18,CUST-00353,PROD-00183,6,0.0,2003.22,1315.02,688.2
ORD-008148,2024-04-05,2024-04-06,CUST-00340,PROD-00116,5,0.0,686.35,480.25,206.1
ORD-008149,2025-12-17,2025-12-18,CUST-00351,PROD-00039,3,0.05,363.4,292.23,71.17
ORD-008150,2025-02-11,2025-02-16,CUST-00440,PROD-00040,6,0.1,1476.09,896.52,579.57
ORD-008151,2024-05-20,2024-05-25,CUST-00278,PROD-00135,2,0.3,711.2,676.1,35.1
ORD-008152,2024-04-10,2024-04-12,CUST-00580,PROD-00198,6,0.0,3645.84,2066.46,1579.38
ORD-008153,2025-03-11,2025-03-14,CUST-00451,PROD-00100,6,0.0,1152.06,646.98,505.08
ORD-008154,2025-04-12,2025-04-18,CUST-00528,PROD-00012,6,0.05,3135.51,2091.66,1043.85
ORD-008155,2024-02-10,2024-02-15,CUST-00021,PROD-00131,5,0.1,2369.88,1495.0,874.88
ORD-008156,2024-07-20,2024-07-24,CUST-00505,PROD-00197,1,0.2,103.52,90.22,13.3
ORD-008157,2025-09-02,2025-09-04,CUST-00232,PROD-00116,5,0.0,686.35,480.25,206.1
ORD-008158,2024-02-08,2024-02-13,CUST-00223,PROD-00097,6,0.05,1588.3,1167.6,420.7
ORD-008159,2025-10-18,2025-10-22,CUST-00255,PROD-00195,6,0.0,3862.92,2352.42,1510.5
ORD-008160,2025-05-01,2025-05-04,CUST-00502,PROD-00066,2,0.0,443.56,314.64,128.92
ORD-008161,2024-11-30,2024-12-04,CUST-00330,PROD-00207,2,0.05,666.88,550.42,116.46
ORD-008162,2024-10-11,2024-10-13,CUST-00222,PROD-00190,4,0.0,1139.6,969.84,169.76
ORD-008163,2024-01-15,2024-01-16,CUST-00089,PROD-00187,3,0.0,899.16,489.66,409.5
ORD-008164,2025-09-25,2025-09-28,CUST-00426,PROD-00076,7,0.1,1556.1,927.29,628.81
ORD-008165,2024-04-19,2024-04-22,CUST-00171,PROD-00198,1,0.1,546.88,344.41,202.47
ORD-008166,2024-09-12,2024-09-16,CUST-00384,PROD-00021,4,0.0,981.28,628.48,352.8
ORD-008167,2025-02-22,2025-02-25,CUST-00531,PROD-00113,4,0.0,668.28,537.24,131.04
ORD-008168,2024-07-23,2024-07-28,CUST-00319,PROD-00062,6,0.05,4176.16,2382.3,1793.86
ORD-008169,2024-12-30,2025-01-02,CUST-00544,PROD-00201,1,0.2,435.91,352.89,83.02
ORD-008170,2025-09-13,2025-09-15,CUST-00304,PROD-00018,5,0.15,2012.63,1348.5,664.13
ORD-008171,2024-12-17,2024-12-20,CUST-00455,PROD-00103,4,0.0,1066.76,844.88,221.88
ORD-008172,2025-12-07,2025-12-08,CUST-00114,PROD-00025,4,0.05,389.84,265.6,124.24
ORD-008173,2025-10-12,2025-10-13,CUST-00250,PROD-00169,5,0.3,1248.62,949.3,299.32
ORD-008174,2024-09-30,2024-10-05,CUST-00548,PROD-00057,7,0.0,1793.33,1280.79,512.54
ORD-008175,2024-11-13,2024-11-18,CUST-00532,PROD-00006,1,0.15,441.34,348.22,93.12
ORD-008176,2024-11-24,2024-11-25,CUST-00461,PROD-00100,3,0.1,518.43,323.49,194.94
ORD-008177,2025-04-07,2025-04-08,CUST-00364,PROD-00134,7,0.0,3828.58,2684.92,1143.66
ORD-008178,2024-08-26,2024-08-28,CUST-00299,PROD-00108,4,0.15,729.74,588.4,141.34
ORD-008179,2025-12-17,2025-12-23,CUST-00054,PROD-00051,3,0.0,227.1,124.74,102.36
ORD-008180,2025-03-24,2025-03-26,CUST-00221,PROD-00170,6,0.2,446.5,478.44,-31.94
ORD-008181,2024-11-13,2024-11-19,CUST-00581,PROD-00015,5,0.0,2370.95,1998.85,372.1
ORD-008182,2025-04-21,2025-04-25,CUST-00024,PROD-00121,5,0.05,3182.31,1957.65,1224.66
ORD-008183,2024-11-11,2024-11-14,CUST-00122,PROD-00044,5,0.0,2667.35,1484.25,1183.1
ORD-008184,2025-09-19,2025-09-22,CUST-00208,PROD-00210,6,0.05,165.02,126.06,38.96
ORD-008185,2025-02-21,2025-02-23,CUST-00556,PROD-00075,4,0.05,2128.91,1478.88,650.03
ORD-008186,2024-02-02,2024-02-05,CUST-00166,PROD-00086,5,0.0,1693.15,1281.05,412.1
ORD-008187,2024-05-15,2024-05-19,CUST-00576,PROD-00161,2,0.0,394.12,229.2,164.92
ORD-008188,2025-10-25,2025-10-29,CUST-00067,PROD-00005,6,0.1,1739.02,1661.4,77.62
ORD-008189,2025-02-17,2025-02-19,CUST-00016,PROD-00075,4,0.15,1904.82,1478.88,425.94
ORD-008190,2025-12-08,2025-12-14,CUST-00461,PROD-00136,4,0.1,815.44,609.52,205.92
ORD-008191,2024-02-25,2024-02-29,CUST-00542,PROD-00066,5,0.3,776.23,786.6,-10.37
ORD-008192,2024-09-01,2024-09-06,CUST-00129,PROD-00168,2,0.3,153.73,129.66,24.07
ORD-008193,2024-05-28,2024-05-30,CUST-00473,PROD-00141,4,0.15,1241.14,911.12,330.02
ORD-008194,2025-02-10,2025-02-15,CUST-00597,PROD-00218,7,0.3,3201.12,2697.94,503.18
ORD-008195,2024-11-05,2024-11-07,CUST-00268,PROD-00076,5,0.0,1235.0,662.35,572.65
ORD-008196,2024-04-30,2024-05-05,CUST-00160,PROD-00130,3,0.05,824.9,496.17,328.73
ORD-008197,2025-04-20,2025-04-22,CUST-00541,PROD-00013,2,0.0,1176.38,639.68,536.7
ORD-008198,2025-01-28,2025-01-29,CUST-00599,PROD-00074,6,0.0,3545.1,2241.78,1303.32
ORD-008199,2024-08-17,2024-08-22,CUST-00386,PROD-00113,5,0.1,751.82,671.55,80.27
ORD-008200,2024-12-21,2024-12-25,CUST-00441,PROD-00055,1,0.15,256.89,216.92,39.97
ORD-008201,2025-07-24,2025-07-26,CUST-00336,PROD-00074,7,0.05,3929.15,2615.41,1313.74
ORD-008202,2024-06-08,2024-06-13,CUST-00466,PROD-00129,1,0.3,378.74,298.75,79.99
ORD-008203,2024-08-31,2024-09-01,CUST-00277,PROD-00066,3,0.15,565.54,471.96,93.58
ORD-008204,2024-10-10,2024-10-15,CUST-00468,PROD-00178,2,0.2,456.11,405.84,50.27
ORD-008205,2025-07-25,2025-07-31,CUST-00452,PROD-00158,2,0.2,137.94,118.98,18.96
ORD-008206,2025-10-12,2025-10-13,CUST-00316,PROD-00136,3,0.1,611.58,457.14,154.44
ORD-008207,2024-11-02,2024-11-07,CUST-00561,PROD-00202,7,0.0,2846.13,2322.46,523.67
ORD-008208,2024-09-02,2024-09-05,CUST-00121,PROD-00053,5,0.15,1079.12,1057.35,21.77
ORD-008209,2025-11-08,2025-11-13,CUST-00053,PROD-00009,5,0.0,694.8,409.15,285.65
ORD-008210,2025-12-31,2026-01-04,CUST-00124,PROD-00122,7,0.0,283.22,203.77,79.45
ORD-008211,2025-05-11,2025-05-16,CUST-00505,PROD-00095,6,0.1,1792.26,1116.72,675.54
ORD-008212,2025-12-27,2025-12-30,CUST-00460,PROD-00209,7,0.15,2712.9,2433.34,279.56
ORD-008213,2025-05-03,2025-05-05,CUST-00087,PROD-00193,5,0.0,1260.65,666.55,594.1
ORD-008214,2025-07-10,2025-07-11,CUST-00433,PROD-00048,4,0.0,1077.92,726.2,351.72
ORD-008215,2024-11-08,2024-11-10,CUST-00594,PROD-00063,4,0.1,1191.02,1085.0,106.02
ORD-008216,2024-11-29,2024-12-05,CUST-00154,PROD-00096,7,0.05,692.0,405.02,286.98
ORD-008217,2024-04-20,2024-04-26,CUST-00018,PROD-00211,4,0.0,2411.0,1398.04,1012.96
ORD-008218,2025-09-23,2025-09-28,CUST-00049,PROD-00166,7,0.05,3399.95,2476.6,923.35
ORD-008219,2025-11-28,2025-12-01,CUST-00576,PROD-00033,2,0.15,285.14,229.74,55.4
ORD-008220,2025-04-05,2025-04-07,CUST-00125,PROD-00061,4,0.1,705.02,631.8,73.22
ORD-008221,2024-10-09,2024-10-12,CUST-00066,PROD-00179,6,0.0,1416.36,824.64,591.72
ORD-008222,2024-04-28,2024-04-30,CUST-00344,PROD-00192,3,0.0,221.34,122.16,99.18
ORD-008223,2024-08-09,2024-08-12,CUST-00192,PROD-00094,6,0.0,211.8,148.26,63.54
ORD-008224,2024-08-02,2024-08-05,CUST-00344,PROD-00020,5,0.3,776.54,683.65,92.89
ORD-008225,2025-03-28,2025-03-29,CUST-00487,PROD-00123,2,0.3,621.52,750.92,-129.4
ORD-008226,2025-12-05,2025-12-10,CUST-00335,PROD-00207,5,0.15,1491.71,1376.05,115.66
ORD-008227,2024-02-07,2024-02-09,CUST-00175,PROD-00080,5,0.0,1045.25,584.4,460.85
ORD-008228,2024-01-01,2024-01-04,CUST-00118,PROD-00021,2,0.1,441.58,314.24,127.34
ORD-008229,2025-03-18,2025-03-23,CUST-00035,PROD-00030,4,0.0,715.24,583.36,131.88
ORD-008230,2024-08-24,2024-08-25,CUST-00257,PROD-00125,6,0.1,1983.42,1237.74,745.68
ORD-008231,2025-11-04,2025-11-07,CUST-00575,PROD-00183,6,0.0,2003.22,1315.02,688.2
ORD-008232,2024-09-26,2024-09-29,CUST-00527,PROD-00127,1,0.05,78.16,67.42,10.74
ORD-008233,2024-08-28,2024-08-29,CUST-00151,PROD-00108,1,0.0,214.63,147.1,67.53
ORD-008234,2024-08-13,2024-08-16,CUST-00106,PROD-00159,6,0.15,2347.28,2297.94,49.34
ORD-008235,2024-04-21,2024-04-22,CUST-00273,PROD-00082,3,0.2,711.91,687.78,24.13
ORD-008236,2025-03-04,2025-03-06,CUST-00466,PROD-00172,7,0.0,987.98,679.98,308.0
ORD-008237,2024-05-09,2024-05-12,CUST-00177,PROD-00065,4,0.0,122.16,88.68,33.48
ORD-008238,2024-11-25,2024-11-29,CUST-00378,PROD-00160,1,0.1,27.14,22.22,4.92
ORD-008239,2024-12-12,2024-12-15,CUST-00570,PROD-00040,2,0.05,519.36,298.84,220.52
ORD-008240,2024-01-16,2024-01-21,CUST-00525,PROD-00062,4,0.1,2637.58,1588.2,1049.38
ORD-008241,2024-01-13,2024-01-16,CUST-00428,PROD-00023,5,0.05,2214.59,1528.3,686.29
ORD-008242,2025-01-16,2025-01-20,CUST-00206,PROD-00066,2,0.1,399.2,314.64,84.56
ORD-008243,2025-05-30,2025-05-31,CUST-00546,PROD-00040,5,0.0,1366.75,747.1,619.65
ORD-008244,2025-12-04,2025-12-07,CUST-00077,PROD-00191,4,0.15,1551.9,1318.36,233.54
ORD-008245,2024-05-17,2024-05-22,CUST-00154,PROD-00155,2,0.1,510.68,375.22,135.46
ORD-008246,2024-03-20,2024-03-21,CUST-00390,PROD-00068,4,0.15,1514.39,1401.4,112.99
ORD-008247,2024-02-09,2024-02-10,CUST-00220,PROD-00040,3,0.2,656.04,448.26,207.78
ORD-008248,2024-12-01,2024-12-06,CUST-00079,PROD-00060,6,0.05,1355.57,865.5,490.07
ORD-008249,2025-04-05,2025-04-06,CUST-00588,PROD-00050,7,0.0,1795.01,981.33,813.68
ORD-008250,2025-10-07,2025-10-10,CUST-00582,PROD-00026,3,0.0,1273.62,738.9,534.72
ORD-008251,2025-05-20,2025-05-25,CUST-00308,PROD-00144,3,0.1,431.08,270.78,160.3
ORD-008252,2024-06-12,2024-06-14,CUST-00022,PROD-00042,5,0.0,2824.8,1708.3,1116.5
ORD-008253,2024-12-13,2024-12-15,CUST-00047,PROD-00096,5,0.0,520.3,289.3,231.0
ORD-008254,2025-11-18,2025-11-20,CUST-00537,PROD-00082,7,0.1,1868.77,1604.82,263.95
ORD-008255,2024-09-26,2024-09-28,CUST-00297,PROD-00044,5,0.1,2400.62,1484.25,916.37
ORD-008256,2024-12-31,2025-01-02,CUST-00549,PROD-00118,5,0.1,324.94,278.15,46.79
ORD-008257,2025-12-12,2025-12-13,CUST-00322,PROD-00013,3,0.2,1411.66,959.52,452.14
ORD-008258,2025-07-11,2025-07-12,CUST-00365,PROD-00145,5,0.15,390.45,329.0,61.45
ORD-008259,2025-07-26,2025-07-29,CUST-00072,PROD-00108,1,0.0,214.63,147.1,67.53
ORD-008260,2024-07-30,2024-08-03,CUST-00040,PROD-00039,5,0.15,541.92,487.05,54.87
ORD-008261,2024-11-20,2024-11-22,CUST-00302,PROD-00160,2,0.0,60.3,44.44,15.86
ORD-008262,2024-03-04,2024-03-06,CUST-00555,PROD-00004,5,0.15,130.26,121.5,8.76
ORD-008263,2025-03-23,2025-03-26,CUST-00549,PROD-00154,3,0.0,699.15,467.25,231.9
ORD-008264,2024-03-20,2024-03-21,CUST-00217,PROD-00154,7,0.0,1631.35,1090.25,541.1
ORD-008265,2025-10-03,2025-10-06,CUST-00027,PROD-00182,3,0.1,740.18,673.77,66.41
ORD-008266,2025-09-17,2025-09-22,CUST-00386,PROD-00018,4,0.2,1515.39,1078.8,436.59
ORD-008267,2025-01-26,2025-01-27,CUST-00100,PROD-00088,4,0.1,387.07,236.96,150.11
ORD-008268,2024-04-18,2024-04-19,CUST-00132,PROD-00052,2,0.0,427.5,303.7,123.8
ORD-008269,2024-01-20,2024-01-26,CUST-00013,PROD-00193,7,0.0,1764.91,933.17,831.74
ORD-008270,2025-09-03,2025-09-09,CUST-00153,PROD-00023,6,0.05,2657.51,1833.96,823.55
ORD-008271,2025-03-18,2025-03-22,CUST-00401,PROD-00097,4,0.0,1114.6,778.4,336.2
ORD-008272,2025-06-15,2025-06-21,CUST-00564,PROD-00180,6,0.1,1829.9,1599.42,230.48
ORD-008273,2024-09-08,2024-09-14,CUST-00082,PROD-00040,3,0.0,820.05,448.26,371.79
ORD-008274,2025-01-07,2025-01-13,CUST-00530,PROD-00141,1,0.0,365.04,227.78,137.26
ORD-008275,2025-07-25,2025-07-26,CUST-00557,PROD-00187,2,0.15,509.52,326.44,183.08
ORD-008276,2024-12-13,2024-12-15,CUST-00334,PROD-00048,7,0.15,1603.41,1270.85,332.56
ORD-008277,2025-03-19,2025-03-21,CUST-00567,PROD-00061,2,0.3,274.18,315.9,-41.72
ORD-008278,2025-08-29,2025-08-31,CUST-00469,PROD-00076,2,0.2,395.2,264.94,130.26
ORD-008279,2024-06-19,2024-06-23,CUST-00476,PROD-00081,4,0.05,1561.23,1003.52,557.71
ORD-008280,2024-02-20,2024-02-25,CUST-00073,PROD-00209,1,0.05,433.15,347.62,85.53
ORD-008281,2025-01-24,2025-01-29,CUST-00462,PROD-00110,7,0.15,2473.53,2203.11,270.42
ORD-008282,2024-02-17,2024-02-18,CUST-00310,PROD-00038,1,0.1,13.2,9.01,4.19
ORD-008283,2025-08-11,2025-08-17,CUST-00548,PROD-00001,6,0.1,218.43,128.4,90.03
ORD-008284,2025-06-24,2025-06-28,CUST-00577,PROD-00006,3,0.05,1479.78,1044.66,435.12
ORD-008285,2025-11-05,2025-11-06,CUST-00028,PROD-00165,2,0.0,54.54,33.1,21.44
ORD-008286,2025-04-17,2025-04-21,CUST-00495,PROD-00212,5,0.05,2803.83,1801.75,1002.08
ORD-008287,2024-02-21,2024-02-23,CUST-00223,PROD-00069,3,0.0,2129.82,1190.79,939.03
ORD-008288,2024-07-31,2024-08-06,CUST-00320,PROD-00106,5,0.05,159.6,109.7,49.9
ORD-008289,2025-09-12,2025-09-18,CUST-00457,PROD-00091,6,0.1,1619.41,1032.48,586.93
ORD-008290,2024-05-08,2024-05-12,CUST-00212,PROD-00189,7,0.3,3084.06,2408.07,675.99
ORD-008291,2025-06-02,2025-06-03,CUST-00437,PROD-00143,5,0.15,184.24,154.75,29.49
ORD-008292,2025-08-21,2025-08-23,CUST-00528,PROD-00054,1,0.2,280.36,258.95,21.41
ORD-008293,2024-09-28,2024-10-03,CUST-00309,PROD-00008,6,0.2,1036.99,772.26,264.73
ORD-008294,2024-09-22,2024-09-23,CUST-00084,PROD-00104,3,0.0,646.62,545.28,101.34
ORD-008295,2025-02-13,2025-02-14,CUST-00429,PROD-00146,6,0.0,1103.04,921.6,181.44
ORD-008296,2025-10-23,2025-10-24,CUST-00366,PROD-00173,7,0.1,1687.01,1547.49,139.52
ORD-008297,2024-06-29,2024-06-30,CUST-00161,PROD-00106,5,0.15,142.8,109.7,33.1
ORD-008298,2025-12-03,2025-12-08,CUST-00289,PROD-00202,6,0.0,2439.54,1990.68,448.86
ORD-008299,2025-03-17,2025-03-23,CUST-00021,PROD-00192,1,0.2,59.02,40.72,18.3
ORD-008300,2025-12-28,2026-01-02,CUST-00171,PROD-00121,5,0.2,2679.84,1957.65,722.19
ORD-008301,2024-03-09,2024-03-13,CUST-00138,PROD-00099,4,0.0,1977.52,1064.84,912.68
ORD-008302,2024-04-07,2024-04-13,CUST-00107,PROD-00048,5,0.3,943.18,907.75,35.43
ORD-008303,2025-09-26,2025-09-30,CUST-00396,PROD-00120,4,0.05,647.18,437.24,209.94
ORD-008304,2025-10-25,2025-10-27,CUST-00497,PROD-00162,7,0.3,702.37,791.77,-89.4
ORD-008305,2024-12-05,2024-12-09,CUST-00124,PROD-00117,7,0.0,1428.63,1122.45,306.18
ORD-008306,2025-06-19,2025-06-24,CUST-00392,PROD-00150,6,0.15,2527.1,2283.12,243.98
ORD-008307,2025-10-27,2025-11-02,CUST-00191,PROD-00174,5,0.0,1105.15,880.1,225.05
ORD-008308,2024-02-03,2024-02-08,CUST-00338,PROD-00155,6,0.0,1702.26,1125.66,576.6
ORD-008309,2025-02-26,2025-03-02,CUST-00185,PROD-00204,5,0.05,2020.32,1316.25,704.07
ORD-008310,2025-10-17,2025-10-20,CUST-00409,PROD-00162,3,0.15,365.52,339.33,26.19
ORD-008311,2024-11-12,2024-11-18,CUST-00210,PROD-00191,7,0.2,2556.06,2307.13,248.93
ORD-008312,2024-09-07,2024-09-09,CUST-00181,PROD-00209,4,0.05,1732.61,1390.48,342.13
ORD-008313,2025-09-02,2025-09-06,CUST-00256,PROD-00177,7,0.0,3390.52,2268.77,1121.75
ORD-008314,2024-10-03,2024-10-07,CUST-00091,PROD-00136,3,0.0,679.53,457.14,222.39
ORD-008315,2024-01-03,2024-01-07,CUST-00428,PROD-00031,5,0.0,826.0,598.35,227.65
ORD-008316,2025-12-12,2025-12-16,CUST-00101,PROD-00042,7,0.0,3954.72,2391.62,1563.1
ORD-008317,2025-03-12,2025-03-14,CUST-00589,PROD-00017,2,0.0,1076.18,594.94,481.24
ORD-008318,2025-09-21,2025-09-24,CUST-00505,PROD-00131,5,0.0,2633.2,1495.0,1138.2
ORD-008319,2025-09-25,2025-09-30,CUST-00258,PROD-00047,3,0.0,1484.79,1185.63,299.16
ORD-008320,2024-02-20,2024-02-25,CUST-00128,PROD-00202,4,0.1,1463.72,1327.12,136.6
ORD-008321,2024-05-11,2024-05-16,CUST-00346,PROD-00063,2,0.15,562.43,542.5,19.93
ORD-008322,2024-09-14,2024-09-18,CUST-00116,PROD-00212,7,0.2,3305.57,2522.45,783.12
ORD-008323,2024-09-21,2024-09-22,CUST-00595,PROD-00202,3,0.0,1219.77,995.34,224.43
ORD-008324,2025-05-02,2025-05-08,CUST-00189,PROD-00125,3,0.15,936.62,618.87,317.75
ORD-008325,2025-04-05,2025-04-09,CUST-00388,PROD-00183,6,0.15,1702.74,1315.02,387.72
ORD-008326,2024-12-29,2025-01-02,CUST-00319,PROD-00167,4,0.3,522.93,439.92,83.01
ORD-008327,2024-06-15,2024-06-21,CUST-00028,PROD-00124,6,0.15,1719.72,1659.84,59.88
ORD-008328,2024-11-05,2024-11-06,CUST-00186,PROD-00039,2,0.05,242.27,194.82,47.45
ORD-008329,2025-02-02,2025-02-07,CUST-00005,PROD-00092,2,0.05,252.6,164.72,87.88
ORD-008330,2024-12-16,2024-12-22,CUST-00419,PROD-00135,6,0.1,2743.2,2028.3,714.9
ORD-008331,2024-04-07,2024-04-08,CUST-00115,PROD-00004,3,0.0,91.95,72.9,19.05
ORD-008332,2025-04-25,2025-04-28,CUST-00324,PROD-00118,3,0.05,205.8,166.89,38.91
ORD-008333,2024-02-26,2024-02-28,CUST-00463,PROD-00164,5,0.1,1023.48,657.75,365.73
ORD-008334,2024-11-03,2024-11-07,CUST-00259,PROD-00067,5,0.0,924.9,638.85,286.05
ORD-008335,2025-06-14,2025-06-15,CUST-00526,PROD-00122,7,0.2,226.58,203.77,22.81
ORD-008336,2024-01-16,2024-01-18,CUST-00502,PROD-00146,5,0.3,643.44,768.0,-124.56
ORD-008337,2025-02-23,2025-02-24,CUST-00552,PROD-00103,7,0.2,1493.46,1478.54,14.92
ORD-008338,2024-10-02,2024-10-07,CUST-00291,PROD-00036,3,0.0,1620.06,1103.28,516.78
ORD-008339,2024-01-07,2024-01-11,CUST-00427,PROD-00157,3,0.05,1444.49,881.91,562.58
ORD-008340,2024-05-26,2024-05-31,CUST-00354,PROD-00031,5,0.15,702.1,598.35,103.75
ORD-008341,2025-12-03,2025-12-06,CUST-00073,PROD-00135,2,0.15,863.6,676.1,187.5
ORD-008342,2025-01-16,2025-01-18,CUST-00338,PROD-00220,2,0.0,132.48,110.28,22.2
ORD-008343,2025-12-30,2026-01-02,CUST-00047,PROD-00024,4,0.05,870.12,783.36,86.76
ORD-008344,2025-01-19,2025-01-23,CUST-00230,PROD-00191,6,0.0,2738.64,1977.54,761.1
ORD-008345,2025-02-03,2025-02-08,CUST-00572,PROD-00169,3,0.1,963.22,569.58,393.64
ORD-008346,2024-11-09,2024-11-12,CUST-00113,PROD-00008,3,0.0,648.12,386.13,261.99
ORD-008347,2024-09-13,2024-09-18,CUST-00473,PROD-00023,7,0.05,3100.43,2139.62,960.81
ORD-008348,2024-07-29,2024-08-01,CUST-00387,PROD-00094,2,0.15,60.01,49.42,10.59
